chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution	ibid_resolved	antecedent
bon-brev-p7-c6	5	apparatus:p288-6	p288-6	crossref	page	pag. 224, nota 8	bon-brev-p2-c5+bon-brev-p2-c6+bon-brev-p2-c7		page-multi		
bon-brev-p7-c7	5	apparatus:p289-1	p289-1	scripture	apparatus-explicit	I. Cor. 13, 12	1Cor 13:12	A	verse		
bon-brev-p7-c7	5	apparatus:p289-2	p289-2	crossref	page	tom. III. pag. 585, nota 8	bon-sent-III-d26-dubia		chunk		
bon-brev-p7-c7	5	apparatus:p289-3	p289-3	crossref	logical	IV. Sent. d. 33. a. 2. q. 3	bon-sent-IV-d33-a2-q3		chunk		
bon-brev-p7-c7	5	apparatus:p289-3	p289-3	crossref	relative	ibid. d. 49. p. I.	IV:d49		distinctio		
bon-brev-p7-c7	5	apparatus:p289-4	p289-4	scripture	apparatus-explicit	Rom. 1, 20	Rom 1:20	A	verse		
bon-brev-p7-c7	5	apparatus:p289-5	p289-5	crossref	page	supra pag. 224, nota 3	bon-brev-p2-c5+bon-brev-p2-c6+bon-brev-p2-c7		page-multi		
bon-brev-p7-c7	5	apparatus:p289-6	p289-6	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work		
bon-brev-p7-c7	5	apparatus:p289-6	p289-6	crossref	logical	II. Sent. d. 10. a. 2. q. 2.	bon-sent-II-d10-a2-q2		chunk		
bon-brev-p7-c7	5	apparatus:p289-8	p289-8	crossref	logical	II. Sent. d. 8. p. II. q. 2.	bon-sent-II-d8-p2-a1-q2		chunk		
bon-brev-p7-c7	5	apparatus:p290-2	p290-2	scripture	apparatus-explicit	Psalm. 132, 2	Ps 132:2	A	verse		
bon-brev-p7-c7	5	apparatus:p290-3	p290-3	scripture	apparatus-explicit	I. Cor. 12, 4	1Cor 12:4	A	verse		
bon-brev-p7-c7	5	apparatus:p290-6	p290-6	scripture	anaphor->apparatus-explicit	loc. cit.	1Cor 12:4	A	verse	yes	I. Cor. 12, 4
bon-brev-p7-c7	5	apparatus:p290-6	p290-6	scripture	apparatus-explicit	I. Cor. 2, 9	1Cor 2:9	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Matth. 13, 43	Matth 13:43	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Matth. 22, 30	Matth 22:30	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	I. Cor. 15, 44	1Cor 15:44	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Sap. 5, 16	Sap 5:16	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Ps. 36, 39	Ps 36:39	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Ps. 16, 15	Ps 16:15	A	verse		
bon-brev-p7-c7	5	apparatus:p290-7	p290-7	scripture	apparatus-explicit	Ps. 35, 9	Ps 35:9	A	verse		
bon-brev-p7-c7	5	apparatus:p291-1	p291-1	scripture	apparatus-explicit	Ps. 35, 9	Ps 35:9	A	verse		
bon-brev-p7-c7	5	apparatus:p291-2	p291-2	scripture	apparatus-explicit	Matth. 25, 21	Matth 25:21	A	verse		
bon-brev-p7-c7	5	apparatus:p291-2	p291-2	scripture	anaphor->apparatus-explicit	ibid.	Matth 25:21	A	verse	yes	Matth. 25, 21
bon-brev-p7-c7	5	apparatus:p291-2	p291-2	scripture	apparatus-explicit	Ps. 81, 6	Ps 81:6	A	verse		
bon-brev-p7-c7	5	apparatus:p291-2	p291-2	scripture	apparatus-explicit	Ioan. 10, 34	Ioan 10:34	A	verse		
bon-brev-p7-c7	5	apparatus:p291-2	p291-2	scripture	apparatus-explicit	Rom. 8, 17	Rom 8:17	A	verse		
bon-brev-p7-c7	5	apparatus:p291-4	p291-4	scripture	apparatus-explicit	Matth. 22, 37	Matth 22:37	A	verse		
bon-brev-p7-c7	5	apparatus:p291-5	p291-5	scripture	anaphor->apparatus-explicit	loc. cit.	Matth 22:37	A	verse	yes	Matth. 22, 37
bon-brev-p7-c7	5	apparatus:p291-7	p291-7	scripture	apparatus-explicit	Ioan. 16, 24	Ioan 16:24	A	verse		
bon-brev-p7-c7	5	apparatus:p291-8	p291-8	scripture	apparatus-explicit	Rom. 1, 25	Rom 1:25	A	verse		
bon-brev-p7-c7	5	apparatus:p291-8	p291-8	scripture	apparatus-explicit	Matth. 25, 21	Matth 25:21	A	verse		
bon-brev-prol-s1	5	apparatus:p203-1	p203-1	crossref	anaphor->work	ibid.	work:scientia-christi		work	cross-chunk	bon-brev-prol: Quaest. de scientia Christi
bon-brev-prol-s1	5	apparatus:p203-1	p203-1	crossref	anaphor->work	loc. cit.	work:scientia-christi		work	cross-chunk	bon-brev-prol: Quaest. de scientia Christi
bon-brev-prol-s1	5	apparatus:p203-2	p203-2	crossref	logical	III. Sent. d. 23. a. 1. q. 1.	bon-sent-III-d23-a1-q1		chunk		
bon-brev-prol-s1	5	apparatus:p203-3	p203-3	crossref	page	tom. III. pag. 884, nota 2	bon-sent-III-d40-a1-q1+bon-sent-III-d40-divisio+bon-sent-III-d40-littera		page-multi		
bon-brev-prol-s1	5	apparatus:p203-6	p203-6	scripture	apparatus-explicit	Ioan. 16, 13	Ioan 16:13	A	verse		
bon-brev-prol-s2	5	apparatus:p203-8	p203-8	crossref	page	tom. III. pag. 33, nota 12	bon-sent-III-d1-a2-q4+bon-sent-III-d1-dubia		page-multi		
bon-brev-prol-s2	5	apparatus:p203-8	p203-8	crossref	page	tom. IV. pag. 854, nota 10	bon-sent-IV-d40-dubia		chunk		
bon-brev-prol-s2	5	apparatus:p204-2	p204-2	crossref	logical	II. Sent. d. 15. a. 2. q. 1.	bon-sent-II-d15-a2-q1		chunk		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 1, 3	Gen 1:3	A	verse		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	logical	II. Sent. d. 2. p. I. a. 2. q. 3	bon-sent-II-d2-p1-a2-q3		chunk		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	chain-continuation	d. 3. p. II. a. 1. q. 1.	bon-sent-II-d3-p2-a1-q1		chunk		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	chain-continuation	d. 12. a. 1.	bon-sent-II-d12-a1-q1+bon-sent-II-d12-a1-q2+bon-sent-II-d12-a1-q3		articulus		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 7, 1	Gen 7:1	A	verse		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 12, 1	Gen 12:1	A	verse		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	IV. Reg. 17	4Reg 17	C	chapter		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Tob. 1, 1	Tob 1:1	A	verse		
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Luc. 2, 1	Luc 2:1	A	verse		
bon-brev-prol-s2	5	apparatus:p204-5	p204-5	scripture	apparatus-explicit	Gen. 2, 2	Gen 2:2	A	verse		
bon-brev-prol-s2	5	apparatus:p204-6	p204-6	scripture	apparatus-explicit	Gen. 7, 21	Gen 7:21	A	verse		
bon-brev-prol-s2	5	apparatus:p204-6	p204-6	scripture	apparatus-explicit	Gen. 11, 6	Gen 11:6	A	verse		
bon-brev-prol-s3	5	apparatus:p204-8	p204-8	crossref	logical	II. Sent. d. 9.	II:d9		distinctio		
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	scripture	apparatus-explicit	Psalm. 138, 6	Ps 138:6	A	verse		
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	crossref	logical	I. Sent. d. 36. a. 2. q. 2.	bon-sent-I-d36-a2-q2		chunk		
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	crossref	logical	II. Sent. d. 3. p. II. a. 2. q. 1.	bon-sent-II-d3-p2-a2-q1		chunk		
bon-brev-prol-s3	5	apparatus:p205-2	p205-2	scripture	apparatus-explicit	Gen. 28, 12	Gen 28:12	A	verse		
bon-brev-prol-s3	5	apparatus:p205-3	p205-3	scripture	apparatus-explicit	Psalm. 132, 2	Ps 132:2	A	verse		
bon-brev-prol-s3	5	apparatus:p205-3	p205-3	crossref	logical	III. Sent. d. 13. a. 2. q. 1	bon-sent-III-d13-a2-q1		chunk		
bon-brev-prol-s4	5	apparatus:p205-7	p205-7	scripture	apparatus-explicit	I. Cor. 1, 24	1Cor 1:24	A	verse		
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	scripture	apparatus-explicit	Ioan. 1, 3	Ioan 1:3	A	verse		
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	scripture	apparatus-explicit	Col. 2, 3	Col 2:3	A	verse		
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work		
bon-brev-prol-s4	5	apparatus:p206-1	p206-1	crossref	anaphor->work	ibid.	work:scientia-christi		work	yes	Quaest. de scientia Christi
bon-brev-prol-s4	5	apparatus:p206-2	p206-2	crossref	logical	III. Sent. d. 25. a. 1. q. 3.	bon-sent-III-d25-a1-q3		chunk		
bon-brev-prol-s4	5	apparatus:p206-3	p206-3	scripture	apparatus-explicit	II. Petr. 1, 21	2Petr 1:21	A	verse		
bon-brev-prol-s4	5	apparatus:p206-3	p206-3	crossref	logical	I. Sent. d. 27. p. II. q. 2.	bon-sent-I-d27-p2-a1-q2		chunk		
bon-brev-prol-s4	5	apparatus:p206-4	p206-4	scripture	apparatus-explicit	Luc. 2, 7	Luc 2:7	A	verse		
bon-brev-prol-s4	5	apparatus:p206-5	p206-5	scripture	apparatus-explicit	Ioan. 16, 13	Ioan 16:13	A	verse		
bon-brev-prol-s4	5	apparatus:p206-6	p206-6	crossref	logical	II. Sent. d. 15. a. 2. q. 1.	bon-sent-II-d15-a2-q1		chunk		
bon-brev-prol-s5	5	apparatus:p207-1	p207-1	crossref	anaphor->logical	ibid.	bon-sent-II-d15-a2-q1		chunk	cross-chunk	bon-brev-prol-s4: II. Sent. d. 15. a. 2. q. 1.
bon-brev-prol-s5	5	apparatus:p207-1	p207-1	crossref	logical	III. Sent. d. 24. dub. 3	bon-sent-III-d24-dubia		chunk		
bon-brev-prol-s5	5	apparatus:p207-3	p207-3	scripture	apparatus-explicit	Matth. 24, 35	Matth 24:35	A	verse		
bon-brev-prol-s5	5	apparatus:p207-3	p207-3	scripture	anaphor->apparatus-explicit	ibid.	Matth 24:35	A	verse	yes	Matth. 24, 35
bon-brev-prol-s6	5	latin_body		crossref	relative-bare	ibid			unresolvable		
bon-brev-prol-s6	5	apparatus:p207-5	p207-5	scripture	apparatus-explicit	Iob 28, 11	Iob 28:11	A	verse		
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Psalm. 34, 2	Ps 34:2	A	verse		
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Ps. 5, 13	Ps 5:13	A	verse		
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Ps. 90, 5	Ps 90:5	A	verse		
bon-brev-prol-s6	5	apparatus:p207-8	p207-8	scripture	anaphor->apparatus-explicit	ibid.	Ps 90:5	A	verse	yes	Ps. 90, 5
bon-brev-prol-s6	5	apparatus:p208-1	p208-1	scripture	apparatus-explicit	Cant. 4, 2	Cant 4:2	A	verse		
bon-brev-prol-s6	5	apparatus:p208-1	p208-1	scripture	anaphor->apparatus-explicit	ibid.	Cant 4:2	A	verse	yes	Cant. 4, 2
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Exod. 12, 16	Exod 12:16	A	verse		
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Exod. 40, 13	Exod 40:13	A	verse		
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Num. 25, 13	Num 25:13	A	verse		
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Gen. 17, 8	Gen 17:8	A	verse		
bon-brev-prol-s6	5	apparatus:p208-3	p208-3	scripture	apparatus-explicit	Matth. 23, 12	Matth 23:12	A	verse		
bon-brev-prol-s6	5	apparatus:p208-7	p208-7	scripture	apparatus-explicit	I. Tim. 1, 17	1Tim 1:17	A	verse		
bon-brev-prol	5	apparatus:p201-1	p201-1	scripture	apparatus-explicit	Act. 9, 15	Act 9:15	A	verse		
bon-brev-prol	5	apparatus:p201-2	p201-2	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse		
bon-brev-prol	5	apparatus:p201-2	p201-2	scripture	apparatus-explicit	I Cor. 12, 11	1Cor 12:11	A	verse		
bon-brev-prol	5	apparatus:p201-2	p201-2	scripture	anaphor->apparatus-explicit	ibid.	1Cor 12:11	A	verse	yes	I Cor. 12, 11
bon-brev-prol	5	apparatus:p201-3	p201-3	scripture	apparatus-explicit	II. Cor. 5, 6	2Cor 5:6	A	verse		
bon-brev-prol	5	apparatus:p201-4	p201-4	scripture	apparatus-explicit	Rom. 12, 3	Rom 12:3	A	verse		
bon-brev-prol	5	apparatus:p202-3	p202-3	scripture	apparatus-explicit	Ioan. 6, 69	Ioan 6:69	A	verse		
bon-brev-prol	5	apparatus:p202-3	p202-3	scripture	anaphor->apparatus-explicit	ibid.	Ioan 6:69	A	verse	yes	Ioan. 6, 69
bon-brev-prol	5	apparatus:p202-3	p202-3	crossref	page	supra pag. 111, nota 1	tom5:p111		forward		
bon-brev-prol	5	apparatus:p202-3	p202-3	scripture	apparatus-explicit	Eph. 3, 19	Eph 3:19	A	verse		
bon-brev-prol	5	apparatus:p202-6	p202-6	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work		
bon-don-c1	5	apparatus:p457-1	p457-1	scripture	apparatus-explicit	II. Cor. 6, 1	2Cor 6:1	A	verse		
bon-don-c1	5	apparatus:p457-1	p457-1	scripture	apparatus-explicit	Ps. 44, 3	Ps 44:3	A	verse		
bon-don-c1	5	apparatus:p457-1	p457-1	scripture	apparatus-explicit	Hebr. 1, 8	Hebr 1:8	A	verse		
bon-don-c1	5	apparatus:p457-2	p457-2	scripture	apparatus-explicit	Gen. 22, 18	Gen 22:18	A	verse		
bon-don-c1	5	apparatus:p457-3	p457-3	scripture	apparatus-explicit	Ioan. 1, 17	Ioan 1:17	A	verse		
bon-don-c1	5	apparatus:p457-4	p457-4	scripture	anaphor->apparatus-explicit	ibid.	Ioan 1:17	A	verse	yes	Ioan. 1, 17
bon-don-c1	5	apparatus:p457-6	p457-6	scripture	apparatus-explicit	II. Cor. 6, 1	2Cor 6:1	A	verse		
bon-don-c1	5	apparatus:p458-2	p458-2	scripture	apparatus-explicit	Ioan. 1, 16	Ioan 1:16	A	verse		
bon-don-c1	5	apparatus:p458-2	p458-2	scripture	apparatus-explicit	Gen. 1, 26	Gen 1:26	A	verse		
bon-don-c1	5	apparatus:p458-2	p458-2	crossref	logical	II. Sent. d. 29. a. 2. q. 1.	bon-sent-II-d29-a2-q1		chunk		
bon-don-c1	5	apparatus:p458-3	p458-3	scripture	apparatus-explicit	Luc. 1, 28	Luc 1:28	A	verse		
bon-don-c1	5	apparatus:p458-3	p458-3	scripture	apparatus-explicit	Hebr. 4, 16	Hebr 4:16	A	verse		
bon-don-c1	5	apparatus:p458-3	p458-3	scripture	apparatus-explicit	II. Cor. 1, 3	2Cor 1:3	A	verse		
bon-don-c1	5	apparatus:p458-4	p458-4	scripture	apparatus-explicit	Isai. 53, 4	Isai 53:4	A	verse		
bon-don-c1	5	apparatus:p458-4	p458-4	crossref	work	Breviloq. p. III. c. 5	bon-brev-p3-c5		chunk		
bon-don-c1	5	apparatus:p458-5	p458-5	scripture	apparatus-explicit	Osee 13, 14	Osee 13:14	A	verse		
bon-don-c1	5	apparatus:p458-5	p458-5	scripture	apparatus-explicit	Gal. 2, 21	Gal 2:21	A	verse		
bon-don-c1	5	apparatus:p458-6	p458-6	scripture	apparatus-explicit	Ioan. 1, 14	Ioan 1:14	A	verse		
bon-don-c1	5	apparatus:p458-7	p458-7	scripture	apparatus-explicit	Gal. 4, 4	Gal 4:4	A	verse		
bon-don-c1	5	apparatus:p458-7	p458-7	scripture	apparatus-explicit	Tit. 3, 5-7	Tit 3:5-7	A	verse		
bon-don-c1	5	apparatus:p458-8	p458-8	scripture	apparatus-explicit	II. Cor. 13, 13	2Cor 13:13	A	verse		
bon-don-c1	5	apparatus:p459-1	p459-1	scripture	apparatus-explicit	Matth. 4, 1	Matth 4:1	A	verse		
bon-don-c1	5	apparatus:p459-2	p459-2	scripture	apparatus-explicit	Gal. 1, 15	Gal 1:15	A	verse		
bon-don-c1	5	apparatus:p459-6	p459-6	scripture	apparatus-explicit	Deut. 32, 27	Deut 32:27	A	verse		
bon-don-c1	5	apparatus:p459-8	p459-8	scripture	apparatus-explicit	I. Cor. 15, 10	1Cor 15:10	A	verse		
bon-don-c1	5	apparatus:p459-9	p459-9	scripture	apparatus-explicit	Iudic. 16, 19	Iudic 16:19	A	verse		
bon-don-c1	5	apparatus:p459-9	p459-9	scripture	apparatus-explicit	Dan. 8, 24	Dan 8:24	A	verse		
bon-don-c1	5	apparatus:p459-10	p459-10	scripture	apparatus-explicit	Phil. 4, 13	Phil 4:13	A	verse		
bon-don-c1	5	apparatus:p459-10	p459-10	scripture	apparatus-explicit	Ioan. 15, 5	Ioan 15:5	A	verse		
bon-don-c1	5	apparatus:p460-1	p460-1	scripture	apparatus-explicit	Act. 8, 20	Act 8:20	A	verse		
bon-don-c1	5	apparatus:p460-1	p460-1	scripture	apparatus-explicit	I. Petr. 4, 10	1Petr 4:10	A	verse		
bon-don-c1	5	apparatus:p460-3	p460-3	scripture	apparatus-explicit	I. Ioan. 3, 17	1Ioan 3:17	A	verse		
bon-don-c1	5	apparatus:p460-3	p460-3	scripture	apparatus-explicit	Iac. 2, 15	Iac 2:15	A	verse		
bon-don-c1	5	apparatus:p460-5	p460-5	scripture	apparatus-explicit	Rom. 2, 23	Rom 2:23	A	verse		
bon-don-c1	5	apparatus:p460-5	p460-5	crossref	page	supra pag. 335, nota 2	bon-hex-c1		chunk		
bon-don-c1	5	apparatus:p460-6	p460-6	crossref	logical	IV. Sent. d. 44. p. II. a. 1. q. 1.	bon-sent-IV-d44-p2-a1-q1		chunk		
bon-don-c1	5	apparatus:p460-6	p460-6	crossref	relative	ibid. d. 15. p. I. q. 1.	bon-sent-IV-d15-p1-a1-q1		chunk		
bon-don-c1	5	apparatus:p460-6	p460-6	crossref	logical	III. Sent. d. 20. q. 3.	bon-sent-III-d20-a1-q3		chunk		
bon-don-c1	5	apparatus:p460-7	p460-7	scripture	apparatus-explicit	Rom. 6, 16	Rom 6:16	A	verse		
bon-don-c1	5	apparatus:p460-8	p460-8	crossref	page	supra pag. 121, nota 3	tom5:p121		forward		
bon-don-c1	5	apparatus:p460-8	p460-8	crossref	page	tom. III. pag. 728, nota 2	bon-sent-III-d33-dubia		chunk		
bon-don-c1	5	apparatus:p460-8	p460-8	scripture	apparatus-explicit	Ps. 36, 27	Ps 36:27	A	verse		
bon-don-c1	5	apparatus:p460-10	p460-10	scripture	apparatus-explicit	Matth. 5, 43	Matth 5:43	A	verse		
bon-don-c1	5	apparatus:p461-1	p461-1	scripture	apparatus-explicit	Matth. 5, 46	Matth 5:46	A	verse		
bon-don-c1	5	apparatus:p461-3	p461-3	scripture	apparatus-explicit	Gen. 2, 9	Gen 2:9	A	verse		
bon-don-c1	5	apparatus:p461-4	p461-4	crossref	logical	IV. Sent. d. 1. p. I. q. 6.	bon-sent-IV-d1-p1-a1-q6		chunk		
bon-don-c1	5	apparatus:p461-4	p461-4	crossref	work	Breviloq. p. VI. c. 3.	bon-brev-p6-c3		chunk		
bon-don-c1	5	apparatus:p461-5	p461-5	scripture	apparatus-explicit	Eccli. 30, 24	Eccli 30:24	A	verse		
bon-don-c1	5	apparatus:p461-5	p461-5	scripture	apparatus-explicit	Matth. 25, 35	Matth 25:35	A	verse		
bon-don-c1	5	apparatus:p461-6	p461-6	crossref	work	Breviloq. p. V. c. 4.	bon-brev-p5-c4		chunk		
bon-don-c1	5	apparatus:p461-7	p461-7	scripture	apparatus-explicit	Matth. 5, 3	Matth 5:3	A	verse		
bon-don-c1	5	apparatus:p461-7	p461-7	crossref	work	Breviloq. p. V. c. 6.	bon-brev-p5-c6		chunk		
bon-don-c2	5	apparatus:p462-1	p462-1	scripture	apparatus-explicit	Psalm. 33, 12	Ps 33:12	A	verse		
bon-don-c2	5	apparatus:p462-1	p462-1	scripture	apparatus-explicit	Eccli. 32, 9	Eccli 32:9	A	verse		
bon-don-c2	5	apparatus:p462-2	p462-2	scripture	apparatus-explicit	Prov. 22, 20	Prov 22:20	A	verse		
bon-don-c2	5	apparatus:p462-3	p462-3	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse		
bon-don-c2	5	apparatus:p462-4	p462-4	crossref	page	supra pag. 406, nota 4	bon-hex-c16		chunk		
bon-don-c2	5	apparatus:p462-5	p462-5	scripture	apparatus-explicit	Isai. 11, 2	Isai 11:2	A	verse		
bon-don-c2	5	apparatus:p462-5	p462-5	scripture	apparatus-explicit	Apoc. 5, 6	Apoc 5:6	A	verse		
bon-don-c2	5	apparatus:p462-5	p462-5	crossref	work	Breviloq. p. V. c. 6.	bon-brev-p5-c6		chunk		
bon-don-c2	5	apparatus:p462-5	p462-5	crossref	logical	III. Sent. d. 34. p. I. a. 2. q. 1.	bon-sent-III-d34-p1-a2-q1		chunk		
bon-don-c2	5	apparatus:p463-1	p463-1	scripture	apparatus-explicit	Matth. 5, 3	Matth 5:3	A	verse		
bon-don-c2	5	apparatus:p463-1	p463-1	crossref	logical	III. Sent. d. 36. q. 1.	bon-sent-III-d36-a1-q1		chunk		
bon-don-c2	5	apparatus:p463-2	p463-2	scripture	apparatus-explicit	Matth. 6, 9-13	Matth 6:9-13	A	verse		
bon-don-c2	5	apparatus:p463-2	p463-2	scripture	apparatus-explicit	Luc. 11, 2-4	Luc 11:2-4	A	verse		
bon-don-c2	5	apparatus:p463-3	p463-3	scripture	apparatus-explicit	Psalm. 103, 15	Ps 103:15	A	verse		
bon-don-c2	5	apparatus:p463-5	p463-5	scripture	apparatus-explicit	Iac. 2, 13	Iac 2:13	A	verse		
bon-don-c2	5	apparatus:p463-6	p463-6	scripture	apparatus-explicit	Psalm. 103, 15	Ps 103:15	A	verse		
bon-don-c2	5	apparatus:p463-7	p463-7	scripture	apparatus-explicit	Psalm. 33, 12	Ps 33:12	A	verse		
bon-don-c2	5	apparatus:p463-7	p463-7	crossref	logical	III. Sent. d. 34. p. II.	III:d34		distinctio		
bon-don-c2	5	apparatus:p463-8	p463-8	scripture	apparatus-explicit	Tob. 1, 10	Tob 1:10	A	verse		
bon-don-c2	5	apparatus:p464-2	p464-2	scripture	apparatus-explicit	Sap. 11, 23	Sap 11:23	A	verse		
bon-don-c2	5	apparatus:p464-3	p464-3	scripture	apparatus-explicit	Ier. 5, 21	Ierem 5:21	A	verse		
bon-don-c2	5	apparatus:p464-3	p464-3	crossref	page	supra pag. 356, nota 11	bon-hex-c5		chunk		
bon-don-c2	5	apparatus:p464-4	p464-4	scripture	apparatus-explicit	Hebr. 4, 13	Hebr 4:13	A	verse		
bon-don-c2	5	apparatus:p464-4	p464-4	scripture	apparatus-explicit	I. Reg. 16, 7	1Reg 16:7	A	verse		
bon-don-c2	5	apparatus:p464-5	p464-5	scripture	apparatus-explicit	Psalm. 103, 32	Ps 103:32	A	verse		
bon-don-c2	5	apparatus:p464-6	p464-6	scripture	apparatus-explicit	Esther 15, 16	Esth 15:16	A	verse		
bon-don-c2	5	apparatus:p464-7	p464-7	scripture	apparatus-explicit	Matth. 25, 41	Matth 25:41	A	verse		
bon-don-c2	5	apparatus:p465-1	p465-1	scripture	apparatus-explicit	Psalm. 118, 120	Ps 118:120	A	verse		
bon-don-c2	5	apparatus:p465-2	p465-2	crossref	page	tom. II. pag. 506, nota 3	bon-sent-II-d21-a3-q2		chunk		
bon-don-c2	5	apparatus:p465-2	p465-2	crossref	page	ibid. pag. 700, nota 1	bon-sent-II-d29-a2-q1		chunk		
bon-don-c2	5	apparatus:p465-3	p465-3	scripture	apparatus-explicit	Act. 12, 6	Act 12:6	A	verse		
bon-don-c2	5	apparatus:p465-4	p465-4	scripture	apparatus-explicit	Isai. 5, 20	Isai 5:20	A	verse		
bon-don-c2	5	apparatus:p465-5	p465-5	scripture	apparatus-explicit	Iob 41, 15	Iob 41:15	A	verse		
bon-don-c2	5	apparatus:p465-5	p465-5	scripture	apparatus-explicit	Gen. 19, 26	Gen 19:26	A	verse		
bon-don-c2	5	apparatus:p465-6	p465-6	scripture	apparatus-explicit	Psalm. 70, 9	Ps 70:9	A	verse		
bon-don-c2	5	apparatus:p465-7	p465-7	scripture	apparatus-explicit	Eph. 4, 19	Eph 4:19	A	verse		
bon-don-c2	5	apparatus:p465-8	p465-8	scripture	apparatus-explicit	Hebr. 10, 27	Hebr 10:27	A	verse		
bon-don-c2	5	apparatus:p465-10	p465-10	scripture	apparatus-explicit	Psalm. 138, 8-10	Ps 138:8-10	A	verse		
bon-don-c2	5	apparatus:p465-11	p465-11	scripture	apparatus-explicit	Luc. 12, 4	Luc 12:4	A	verse		
bon-don-c2	5	apparatus:p465-11	p465-11	scripture	apparatus-explicit	Matth. 10, 28	Matth 10:28	A	verse		
bon-don-c2	5	apparatus:p465-12	p465-12	scripture	apparatus-explicit	Hebr. 10, 31	Hebr 10:31	A	verse		
bon-don-c2	5	apparatus:p466-2	p466-2	scripture	apparatus-explicit	Ps. 146, 10	Ps 146:10	A	verse		
bon-don-c2	5	apparatus:p466-2	p466-2	scripture	apparatus-explicit	Phil. 2, 12	Phil 2:12	A	verse		
bon-don-c2	5	apparatus:p466-3	p466-3	scripture	apparatus-explicit	Psalm. 102, 17	Ps 102:17	A	verse		
bon-don-c2	5	apparatus:p466-3	p466-3	scripture	apparatus-explicit	Rom. 11, 20	Rom 11:20	A	verse		
bon-don-c2	5	apparatus:p466-3	p466-3	scripture	apparatus-explicit	Prov. 28, 14	Prov 28:14	A	verse		
bon-don-c2	5	apparatus:p466-4	p466-4	scripture	apparatus-explicit	Matth. 12, 45	Matth 12:45	A	verse		
bon-don-c2	5	apparatus:p466-6	p466-6	scripture	anaphor->apparatus-explicit	ibid.	Matth 12:45	A	verse	yes	Matth. 12, 45
bon-don-c2	5	apparatus:p466-6	p466-6	scripture	apparatus-explicit	Ps. 2, 11	Ps 2:11	A	verse		
bon-don-c2	5	apparatus:p466-7	p466-7	scripture	apparatus-explicit	Prov. 9, 10	Prov 9:10	A	verse		
bon-don-c2	5	apparatus:p466-7	p466-7	scripture	anaphor->apparatus-explicit	ibid.	Prov 9:10	A	verse	yes	Prov. 9, 10
bon-don-c2	5	apparatus:p466-7	p466-7	scripture	apparatus-explicit	Ps. 110, 10	Ps 110:10	A	verse		
bon-don-c2	5	apparatus:p466-7	p466-7	scripture	apparatus-explicit	Eccli. 1, 16	Eccli 1:16	A	verse		
bon-don-c2	5	apparatus:p466-8	p466-8	scripture	anaphor->apparatus-explicit	ibid.	Eccli 1:16	A	verse	yes	Eccli. 1, 16
bon-don-c2	5	apparatus:p466-8	p466-8	scripture	apparatus-explicit	Eccli. 1, 16	Eccli 1:16	A	verse		
